transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,amount_ARS
T303950,2023-06-30T00:02:05.588156,ACC625792,ACC472021,29.01,transfer,travel,Dubai,web,False,,0.04,19,0.79,ACH,156.225.14.251,D6621812,42129.7725
T1355445,2023-08-15T03:22:23.618996,ACC437353,ACC472852,25.59,transfer,restaurant,Dubai,pos,True,3540.955476690278,-1.46,17,0.33,ACH,203.160.128.230,D9786845,37163.0775
T4475674,2023-12-13T15:56:15.996474,ACC664298,ACC248671,30.78,payment,restaurant,New York,atm,False,4327.279419583056,-0.95,12,0.35,card,11.157.137.106,D4442164,44700.255000000005
T1930796,2023-12-19T10:31:19.699922,ACC469966,ACC477987,59.33,payment,other,Singapore,pos,True,4960.487926023611,-0.19,13,0.65,wire_transfer,207.157.36.226,D1382530,86161.9925
T258751,2023-11-25T02:40:00.217523,ACC104270,ACC344205,542.34,withdrawal,grocery,Toronto,pos,False,,1.09,13,0.12,UPI,195.184.80.153,D5145410,787613.265
T4179568,2023-12-30T22:01:57.390589,ACC908625,ACC206795,303.97,withdrawal,utilities,Singapore,web,True,810.1738976175001,-0.3,13,0.33,ACH,117.231.123.216,D1250584,441440.43250000005
T3494247,2023-04-15T12:48:23.355007,ACC863204,ACC222522,15.72,transfer,other,Dubai,atm,True,1755.65803827,-1.69,16,0.06,UPI,77.116.109.130,D6885107,22829.370000000003
T5063667,2023-12-14T06:46:56.347598,ACC109947,ACC286622,29.86,transfer,grocery,Berlin,atm,True,5992.561326731111,-1.68,11,0.48,wire_transfer,241.121.235.248,D6832444,43364.185
T5084850,2023-06-24T03:46:07.597392,ACC471155,ACC836913,99.55,payment,online,New York,mobile,False,496.42200653027777,-1.34,4,0.51,ACH,157.188.37.33,D7112565,144571.4875
T2640720,2023-05-07T15:38:13.137851,ACC414902,ACC508305,389.86,payment,entertainment,New York,mobile,True,-5151.716869181111,0.32,18,0.53,ACH,32.190.175.219,D6005321,566174.185
T4629749,2023-01-13T18:56:38.782655,ACC156336,ACC846633,42.36,payment,other,New York,web,False,-7895.121873993334,0.48,6,0.6,wire_transfer,42.147.203.65,D5039294,61517.31
T3589806,2023-04-30T11:30:52.242561,ACC813668,ACC595781,131.77,payment,online,Singapore,mobile,True,-1410.3649523349998,-0.86,18,0.88,card,241.127.252.34,D5803133,191362.9825
T4896869,2023-01-16T07:29:17.340565,ACC212698,ACC144925,23.61,transfer,retail,Toronto,pos,False,-392.9647446186111,-0.05,13,0.54,wire_transfer,248.128.81.204,D8891130,34287.6225
T1869621,2023-07-20T17:47:59.930589,ACC337963,ACC747454,86.93,payment,travel,New York,mobile,False,3052.042096818333,0.49,14,0.08,ACH,152.77.239.61,D1215352,126244.09250000001
T1046720,2023-04-18T15:21:53.942888,ACC286137,ACC906320,956.79,deposit,entertainment,Berlin,atm,False,,-0.72,10,0.5,card,87.114.39.9,D1353677,1389498.2774999999
T3854054,2023-12-11T20:26:32.565238,ACC724721,ACC576821,248.66,withdrawal,grocery,Singapore,mobile,True,3347.975389356944,-0.87,3,0.48,wire_transfer,7.85.45.152,D4339381,361116.485
T1349808,2023-10-17T00:56:47.738946,ACC391867,ACC951760,23.89,transfer,retail,Singapore,atm,True,946.6091336838888,0.15,17,0.35,card,27.216.23.211,D6830384,34694.2525
T3765788,2023-10-07T02:42:14.929301,ACC386656,ACC758085,978.22,deposit,online,London,web,False,3897.682058266389,-0.04,8,0.23,card,81.40.153.68,D3353638,1420619.995
T4870832,2023-12-19T09:54:34.471465,ACC852402,ACC487926,1312.32,deposit,other,Dubai,web,False,3326.5302755091666,-0.27,6,0.26,card,140.123.27.54,D4422903,1905816.72
T1387304,2023-04-09T06:39:01.219655,ACC821077,ACC450211,8.09,withdrawal,retail,New York,pos,True,-1109.2957619744443,-1.65,7,0.43,wire_transfer,179.141.58.33,D4820498,11748.7025
T2104072,2023-12-11T23:29:01.777461,ACC230324,ACC258017,763.17,deposit,other,Dubai,mobile,False,3837.6359839005554,0.07,18,0.51,card,49.66.82.108,D1307021,1108313.6324999998
T2782645,2023-02-05T10:21:38.483358,ACC106873,ACC800175,725.13,deposit,retail,Singapore,mobile,True,-4187.5363195225,0.53,5,0.96,UPI,141.115.253.145,D7438629,1053070.0425
T4067703,2023-08-17T17:07:49.636743,ACC340016,ACC411244,10.78,transfer,entertainment,Sydney,atm,True,-1627.2589869869444,0.07,3,0.68,UPI,64.47.53.215,D2989918,15655.255
T1736294,2023-02-03T20:11:11.475211,ACC636972,ACC226275,1514.57,deposit,online,Tokyo,pos,True,-5884.925205548056,2.73,2,0.03,UPI,90.237.197.92,D7144954,2199534.2824999997
T4851548,2023-05-12T06:13:46.499861,ACC280850,ACC973484,1505.4,deposit,other,Singapore,web,True,-893.0812486813888,-0.78,4,0.25,UPI,109.77.207.164,D7556979,2186217.15
T4151479,2023-10-18T23:09:28.909156,ACC301177,ACC291321,612.42,deposit,online,Toronto,mobile,True,4107.307613000278,-1.14,18,0.55,card,108.151.191.184,D3594364,889386.945
T4257927,2023-02-25T02:25:19.881485,ACC404530,ACC482252,1515.76,deposit,entertainment,London,web,True,-1222.6168684016668,0.3,8,0.96,UPI,111.178.236.254,D4945613,2201262.46
T3151663,2023-01-29T05:21:43.985917,ACC741455,ACC691187,400.36,withdrawal,restaurant,Sydney,pos,False,183.3348204461111,0.57,5,0.67,wire_transfer,80.25.167.252,D9626788,581422.81
T1757555,2023-08-24T16:50:56.368620,ACC582890,ACC342504,19.51,transfer,retail,Berlin,web,True,-1656.5386134516668,-1.26,10,0.44,wire_transfer,123.117.145.44,D6017619,28333.397500000003
T1437679,2023-12-18T04:40:41.826416,ACC617920,ACC598251,1560.88,deposit,retail,Tokyo,web,False,3763.4446058402777,0.39,8,0.52,card,103.210.199.4,D5906303,2266787.98
T427961,2023-05-13T02:13:54.777365,ACC721698,ACC896708,486.86,deposit,restaurant,Toronto,atm,False,1836.141281388611,0.04,2,0.97,wire_transfer,50.232.254.129,D5914560,707042.435
T2505612,2023-03-26T21:24:00.427386,ACC524840,ACC513031,1030.23,deposit,other,Toronto,atm,False,-5257.459198638889,0.2,12,0.42,UPI,60.223.52.85,D2459249,1496151.5175
T1982307,2023-11-02T20:34:41.706293,ACC594183,ACC469718,72.22,transfer,restaurant,Tokyo,pos,True,-1194.5647460816665,0.07,17,0.03,card,170.232.149.6,D8336635,104881.495
T4059067,2023-11-03T13:39:20.683350,ACC653530,ACC442218,1568.25,deposit,retail,Dubai,web,True,4894.578446411945,-0.32,17,0.76,card,14.193.223.199,D2632003,2277491.0625
T5094339,2023-12-14T05:39:51.078935,ACC794101,ACC470202,630.62,deposit,travel,Sydney,pos,True,6632.6459480536105,0.89,1,0.95,ACH,76.208.62.43,D4963608,915817.895
T2096035,2023-05-05T07:46:28.872982,ACC569282,ACC844689,424.66,withdrawal,retail,Berlin,mobile,False,1147.9622674480556,-0.39,15,0.25,card,130.101.122.19,D4544115,616712.485
T1763167,2023-04-17T10:02:26.263385,ACC843769,ACC317795,6.31,payment,other,Singapore,mobile,True,-2256.9288662191666,-0.72,9,0.22,wire_transfer,69.8.248.210,D3407431,9163.6975
T180894,2023-09-13T00:45:47.340328,ACC607564,ACC447695,345.93,withdrawal,restaurant,Singapore,mobile,False,,-0.98,17,0.61,wire_transfer,177.45.105.146,D5790588,502376.8425
T4358887,2023-02-16T06:58:19.140978,ACC558813,ACC661861,1130.37,deposit,entertainment,Singapore,atm,True,-7166.260383100555,0.33,16,0.03,ACH,1.158.176.94,D1382024,1641579.8324999998
T4706152,2023-11-21T17:43:24.582957,ACC486419,ACC784426,634.71,withdrawal,other,Berlin,atm,False,1119.434406114167,-0.91,1,0.99,card,3.57.75.201,D3713368,921757.5975
T2755646,2023-07-31T10:39:37.592897,ACC616651,ACC815903,7.11,payment,other,Dubai,atm,True,1658.3527165597222,0.68,9,0.23,wire_transfer,163.20.71.219,D8077949,10325.497500000001
T3011228,2023-01-23T22:40:56.572062,ACC873873,ACC248921,27.87,transfer,grocery,London,web,True,-2153.8875472894447,-0.01,19,0.24,UPI,191.96.186.133,D3961664,40474.207500000004
T2238351,2023-08-29T11:56:47.746253,ACC138241,ACC432675,130.53,payment,travel,New York,mobile,True,-1183.9471092225,0.75,18,0.28,ACH,47.96.136.58,D6737729,189562.1925
T3459655,2023-06-28T18:40:46.617122,ACC503530,ACC383358,181.79,withdrawal,retail,London,atm,True,-3684.8677028722223,-0.46,18,0.05,wire_transfer,12.237.10.27,D5859658,264004.52749999997
T4537152,2023-08-08T15:26:19.501894,ACC573309,ACC678668,27.39,payment,restaurant,Toronto,web,False,-2521.6245664225003,0.54,16,0.14,wire_transfer,121.210.225.21,D5119654,39777.1275
T265122,2023-02-08T05:28:16.802749,ACC485278,ACC807778,1342.43,deposit,utilities,Tokyo,web,False,,0.68,17,0.78,wire_transfer,185.192.84.188,D7937949,1949543.9675
T1857594,2023-05-18T06:50:25.216899,ACC282433,ACC339121,73.19,payment,utilities,Toronto,atm,False,-5406.543824897222,1.93,5,0.73,ACH,14.20.183.151,D8430544,106290.17749999999
T778866,2023-07-27T21:12:26.065831,ACC112824,ACC260131,5.4,transfer,travel,Sydney,atm,True,4778.999474028055,0.29,8,0.73,ACH,208.252.127.72,D7077033,7842.150000000001
T1670927,2023-04-05T19:32:11.207340,ACC453958,ACC140698,1141.56,deposit,retail,Berlin,pos,True,-6405.4265578875,-2.12,12,0.46,wire_transfer,54.56.227.186,D7510121,1657830.51
T2600576,2023-10-23T17:03:33.315612,ACC663916,ACC376387,256.09,withdrawal,entertainment,Berlin,pos,True,756.2936971086111,-1.06,15,0.23,card,105.235.167.58,D2409843,371906.70249999996
T1466205,2023-12-29T03:28:20.138449,ACC487448,ACC360917,270.27,withdrawal,grocery,Tokyo,atm,True,6025.3335214516665,1.74,10,0.98,wire_transfer,187.221.224.195,D6095481,392499.6075
T1788227,2023-03-19T15:52:22.398671,ACC934868,ACC714394,82.12,payment,restaurant,Tokyo,pos,True,-5314.690321073889,0.81,3,0.73,UPI,26.152.2.118,D4169917,119258.77
T1912616,2023-07-11T06:11:47.751245,ACC705923,ACC667912,35.47,transfer,online,New York,web,True,-3711.3316793866666,0.26,17,0.22,UPI,76.31.192.73,D4165856,51511.307499999995
T3037215,2023-11-05T22:51:29.103622,ACC886353,ACC119506,302.23,withdrawal,other,Sydney,atm,True,2903.3069469944444,0.4,5,0.88,UPI,175.45.252.110,D6945806,438913.5175
T4321641,2023-11-04T05:21:14.397554,ACC768526,ACC185312,9.45,transfer,grocery,New York,web,False,4926.887608907778,1.91,4,0.2,ACH,137.69.114.127,D7988130,13723.762499999999
T2950828,2023-09-27T18:06:18.413801,ACC427553,ACC531098,1134.88,deposit,grocery,New York,atm,True,-2181.6266273025,-2.13,3,0.2,UPI,54.159.66.122,D9854069,1648129.4800000002
T585315,2023-09-28T00:16:38.253611,ACC475760,ACC150247,9.89,transfer,retail,Toronto,mobile,False,-1613.6282900680555,-1.16,3,0.15,UPI,87.175.95.110,D9109142,14362.7525
T2324101,2023-04-02T08:21:02.933971,ACC729573,ACC438281,299.69,withdrawal,entertainment,Dubai,mobile,True,-3474.655809058889,0.13,14,0.72,card,29.120.76.193,D7491327,435224.8025
T3889588,2023-09-03T03:20:13.609395,ACC986190,ACC476998,156.29,payment,entertainment,London,pos,True,4601.4315968344445,0.71,16,0.08,UPI,171.81.189.187,D1525526,226972.1525
T1290557,2023-01-08T06:03:32.218678,ACC795591,ACC754024,653.18,withdrawal,other,New York,mobile,False,-6569.230780691389,0.0,6,0.99,card,61.143.118.183,D6458653,948580.6549999999
T252770,2023-05-02T20:39:01.890777,ACC266663,ACC581644,1387.78,deposit,retail,Dubai,web,False,,-1.27,5,0.66,ACH,219.237.233.214,D4098783,2015403.505
T4177257,2023-02-22T13:42:08.765752,ACC729576,ACC993665,22.97,transfer,grocery,Sydney,web,True,-4824.774230031111,-0.56,4,0.45,card,132.7.16.159,D6350732,33358.182499999995
T1564557,2023-07-15T20:34:35.090777,ACC837599,ACC554998,1549.72,deposit,utilities,Dubai,web,False,-3295.2994014016667,0.15,18,0.97,card,61.44.150.82,D6300268,2250580.87
T2532957,2023-12-20T18:52:28.574529,ACC431423,ACC308051,940.55,deposit,utilities,Sydney,mobile,False,8423.883295198611,-0.59,13,0.22,UPI,3.250.198.146,D2495015,1365913.7375
T4173384,2023-09-19T04:11:06.588121,ACC124013,ACC630642,42.51,transfer,restaurant,Toronto,web,True,4961.9678724938885,0.41,9,0.06,wire_transfer,175.148.143.194,D6309255,61735.1475
T2343341,2023-08-13T11:07:38.045802,ACC608377,ACC999451,53.54,payment,online,London,mobile,True,-2002.351697381389,1.9,14,0.92,UPI,162.168.73.27,D8570626,77753.465
T4686536,2023-08-15T21:43:30.621820,ACC847998,ACC666153,1286.63,deposit,utilities,London,atm,False,399.437289005,-0.45,6,0.03,UPI,201.60.3.83,D8283815,1868508.4175000002
T3383096,2023-10-03T09:14:47.483460,ACC141977,ACC805085,13.47,transfer,grocery,Sydney,web,False,4689.286430474723,-0.99,13,0.76,UPI,228.239.199.189,D9696452,19561.807500000003
T1321600,2023-12-22T06:33:49.639005,ACC519593,ACC309355,804.1,deposit,utilities,Dubai,pos,True,7720.497708401389,-0.21,17,0.2,wire_transfer,207.133.141.158,D3876431,1167754.225
T1079427,2023-05-08T11:48:09.080174,ACC255940,ACC586783,500.66,withdrawal,grocery,London,atm,True,-919.9767015219444,1.89,17,0.5,wire_transfer,175.17.3.87,D4988455,727083.485
T1104100,2023-07-08T06:55:56.686854,ACC450721,ACC317695,1797.39,deposit,entertainment,Singapore,web,False,-1578.2217571666663,1.26,18,0.01,UPI,184.121.74.50,D6377894,2610259.6275
T2166248,2023-07-28T06:16:46.238930,ACC113622,ACC872889,136.42,payment,utilities,Tokyo,mobile,True,-2561.629207884167,-0.1,10,0.88,ACH,78.82.52.74,D4703432,198115.94499999998
T4204741,2023-05-18T20:55:29.676093,ACC161888,ACC802673,255.76,withdrawal,other,Singapore,web,True,929.0454007675,-0.52,13,0.27,UPI,7.15.118.250,D2900309,371427.45999999996
T4854523,2023-08-02T14:59:51.564398,ACC527960,ACC160921,108.96,withdrawal,online,Toronto,atm,True,4838.308496716667,-1.12,1,0.7,card,59.218.229.99,D6718380,158237.16
T4923838,2023-05-09T19:38:43.779700,ACC464689,ACC851227,51.59,transfer,retail,Berlin,atm,False,-2629.0824608433336,-0.35,6,0.96,ACH,73.88.148.158,D8648786,74921.5775
T3548912,2023-03-20T13:03:24.483827,ACC573405,ACC613750,22.69,transfer,restaurant,Toronto,mobile,False,-4084.8389453772224,0.84,14,0.92,card,18.197.185.239,D9675794,32951.552500000005
T2501920,2023-04-16T09:56:21.187533,ACC393863,ACC473351,1119.21,deposit,entertainment,Berlin,pos,False,1030.0954074883332,1.52,17,0.61,UPI,167.90.131.155,D3992634,1625372.7225000001
T3439415,2023-08-19T02:04:30.318469,ACC457305,ACC682483,24.21,transfer,utilities,Tokyo,mobile,False,,-0.38,5,0.37,wire_transfer,142.53.203.110,D7858889,35158.9725
T2351511,2023-01-21T18:59:18.071608,ACC612383,ACC797480,653.2,deposit,other,New York,atm,False,-7263.157397291667,-0.13,3,0.08,ACH,11.242.36.200,D7970149,948609.7000000001
T1636525,2023-07-05T07:55:38.266715,ACC935926,ACC190002,892.52,deposit,restaurant,Singapore,pos,False,-446.0071913438889,0.03,3,0.52,card,55.82.38.174,D7220505,1296162.17
T4642248,2023-04-18T04:33:00.690187,ACC916283,ACC714125,241.11,withdrawal,travel,London,web,True,-5289.63962971861,0.54,6,0.24,card,149.138.222.60,D1024557,350151.9975
T3636031,2023-02-04T13:46:13.547646,ACC947943,ACC344207,16.41,transfer,restaurant,Sydney,web,False,-3705.3249111213886,0.61,3,0.59,card,131.70.7.22,D6119482,23831.4225
T1880594,2023-11-14T11:17:35.948270,ACC219415,ACC383761,1185.3,deposit,utilities,Tokyo,atm,True,6204.747345109723,1.17,5,0.63,ACH,251.7.179.96,D8240772,1721351.925
T3820549,2023-07-11T18:50:44.541581,ACC535011,ACC344996,15.18,transfer,other,London,mobile,True,-1705.1430202005556,-0.69,13,0.77,card,245.124.202.34,D5078068,22045.155
T3303863,2023-03-16T23:17:26.855873,ACC434685,ACC681164,15.95,transfer,utilities,London,atm,False,664.1225401091666,1.08,14,0.96,ACH,85.195.219.19,D2604992,23163.3875
T4885339,2023-02-08T01:49:44.349274,ACC111878,ACC462511,75.01,payment,grocery,Toronto,web,False,-2522.134057190278,-0.63,10,0.72,card,125.11.104.47,D4864666,108933.2725
T1101897,2023-04-03T09:23:10.150791,ACC522736,ACC432594,22.77,payment,travel,Sydney,web,False,-5875.071684849723,0.31,18,0.3,UPI,196.68.84.136,D6232179,33067.7325
T4938303,2023-03-07T10:25:11.505968,ACC883113,ACC659098,51.89,deposit,travel,Berlin,atm,False,-5291.12206810639,0.03,20,0.22,card,199.63.117.77,D8756896,75357.2525
T4423423,2023-11-12T15:41:11.860613,ACC729399,ACC462747,425.52,deposit,utilities,Toronto,pos,False,5851.357177975556,0.59,20,0.16,card,54.97.242.16,D3606314,617961.4199999999
T429810,2023-08-26T08:55:14.012445,ACC230986,ACC942389,1046.41,deposit,entertainment,Toronto,atm,False,1827.3416700097223,-1.08,17,0.03,UPI,136.95.153.91,D4924519,1519648.9225
T3241942,2023-06-03T07:45:54.849838,ACC839000,ACC561237,223.09,withdrawal,online,Tokyo,web,False,-3853.408066669167,-0.54,3,0.62,card,12.156.226.221,D9104731,323982.4525
T4868586,2023-07-30T19:59:01.448285,ACC117340,ACC445460,897.99,deposit,restaurant,Toronto,pos,False,4776.340089525278,-0.33,14,0.2,wire_transfer,122.109.113.242,D1412542,1304105.9775
T1790161,2023-10-09T05:25:35.227347,ACC910190,ACC858872,40.83,payment,online,Singapore,web,False,,-0.6,15,0.3,ACH,127.194.51.154,D5115251,59295.3675
T441528,2023-06-26T10:18:10.502259,ACC728078,ACC810789,974.73,deposit,restaurant,Sydney,pos,False,,0.64,7,0.58,ACH,72.148.58.150,D3106024,1415551.6425
T3772662,2023-02-18T05:28:02.445157,ACC755816,ACC187976,11.63,transfer,online,Berlin,mobile,True,-4332.6831898127775,0.59,9,0.19,wire_transfer,96.100.233.153,D2363910,16889.6675
T2247118,2023-04-08T23:44:31.079475,ACC650690,ACC496330,744.83,deposit,entertainment,Tokyo,web,False,348.4988389783333,-0.12,6,0.32,card,163.140.225.35,D5272191,1081679.3675000002
T699314,2023-09-16T23:29:14.143664,ACC451651,ACC974525,37.69,payment,grocery,Dubai,atm,False,,0.17,13,0.72,wire_transfer,124.224.83.22,D8627303,54735.3025
T4726945,2023-06-02T06:12:22.468375,ACC605943,ACC429268,20.82,transfer,travel,Dubai,atm,True,-4448.601762738055,-0.13,4,0.22,wire_transfer,60.137.29.37,D9837478,30235.845
T4228301,2023-12-06T16:50:31.049173,ACC709266,ACC797252,20.8,transfer,retail,Sydney,web,False,3018.549093586667,0.63,3,0.42,ACH,42.165.47.190,D6642743,30206.8
T3389418,2023-07-13T03:10:29.775319,ACC692329,ACC492061,463.04,withdrawal,other,Sydney,web,False,3371.8424826513888,-0.16,5,0.43,card,35.215.24.50,D2915789,672449.8400000001
T2448403,2023-09-08T23:47:51.447279,ACC913663,ACC515918,15.51,transfer,entertainment,Dubai,mobile,True,1362.4058981880555,-0.75,16,0.71,wire_transfer,30.102.34.132,D3804389,22524.3975
T3705094,2023-02-04T14:54:08.578080,ACC326333,ACC424965,16.06,transfer,grocery,Singapore,atm,False,-5626.161772559166,0.38,18,0.37,UPI,64.92.105.245,D7192952,23323.135
T1613152,2023-06-24T07:52:07.758632,ACC522095,ACC656042,15.88,transfer,online,London,atm,False,-2113.2007532141665,-2.1,20,0.37,UPI,79.217.244.177,D2470287,23061.73
T3355349,2023-09-01T15:15:38.822897,ACC859522,ACC394439,486.57,withdrawal,retail,Sydney,pos,True,535.1838435461111,1.34,15,0.19,wire_transfer,41.165.155.143,D8226815,706621.2825
T4102478,2023-07-15T04:03:02.253637,ACC992728,ACC536177,12.27,transfer,grocery,Berlin,atm,False,4482.251683763611,1.46,7,0.16,ACH,54.190.157.166,D4498291,17819.1075
T3755052,2023-01-07T15:39:02.025701,ACC988115,ACC937324,2.44,payment,other,Tokyo,atm,False,-2292.639183876389,0.73,17,0.5,wire_transfer,253.190.7.83,D8881349,3543.49
T4216172,2023-04-29T06:06:19.985229,ACC354299,ACC415147,1326.44,deposit,online,Dubai,web,False,-2978.890855942222,0.89,18,0.91,wire_transfer,75.52.189.238,D2409717,1926322.49
T4525006,2023-08-10T11:31:03.599532,ACC463490,ACC143220,281.59,withdrawal,entertainment,Sydney,mobile,False,1000.5975836941668,-0.74,13,0.23,card,63.17.183.122,D6600384,408939.07749999996
T843466,2023-02-15T13:00:12.982328,ACC837331,ACC369080,59.18,payment,utilities,New York,atm,True,-4337.008796670833,1.35,18,0.25,wire_transfer,59.242.76.219,D1504776,85944.155
T3476238,2023-04-08T15:30:35.006745,ACC821936,ACC141582,40.24,transfer,utilities,Sydney,pos,True,-4186.277059694445,0.81,2,0.83,card,25.28.156.250,D2817193,58438.54
T3117797,2023-04-27T17:54:18.890271,ACC973040,ACC849448,62.33,transfer,entertainment,Tokyo,web,False,1400.031179981111,0.01,8,0.66,card,163.118.54.49,D1803215,90518.7425
T2603850,2023-03-22T18:16:47.697608,ACC926247,ACC545577,279.09,withdrawal,utilities,Singapore,pos,True,-2913.725138186944,1.22,18,0.63,wire_transfer,173.215.207.210,D5381697,405308.45249999996
T3047067,2023-12-05T02:48:14.101519,ACC265172,ACC141497,40.93,payment,retail,London,web,True,3058.370678983333,1.07,18,0.23,ACH,30.63.60.87,D4695389,59440.5925
T2431281,2023-04-14T09:10:36.537052,ACC454081,ACC315273,14.83,payment,restaurant,Toronto,web,False,-5965.6106019858335,0.6,9,0.94,ACH,123.154.32.251,D8732223,21536.8675
T2331404,2023-04-26T16:49:15.030169,ACC974959,ACC215805,7.43,transfer,grocery,New York,web,False,,0.09,9,0.32,ACH,16.141.130.88,D6898836,10790.217499999999
T294662,2023-03-19T11:23:50.501222,ACC190712,ACC667747,16.76,transfer,online,Dubai,atm,False,,1.08,14,0.99,wire_transfer,183.185.138.221,D5453044,24339.710000000003
T1260974,2023-05-03T17:54:03.335377,ACC723490,ACC915754,501.75,deposit,restaurant,Singapore,web,False,-490.47920015666665,-0.0,15,0.36,ACH,187.97.85.245,D3537115,728666.4375
T1576323,2023-02-23T19:52:43.928385,ACC767141,ACC221474,426.24,withdrawal,utilities,Sydney,web,False,-7229.441223460278,0.4,6,0.95,ACH,97.162.228.196,D6149885,619007.04
T1058231,2023-12-29T21:45:12.288373,ACC742730,ACC825206,5.57,transfer,grocery,Toronto,atm,True,4631.617194857222,-0.69,13,0.27,wire_transfer,209.79.155.180,D6731989,8089.0325
T3963112,2023-11-26T16:06:50.193958,ACC289418,ACC527713,380.9,withdrawal,utilities,Toronto,pos,True,2762.045976814167,0.04,15,0.59,card,202.142.139.172,D9462954,553162.025
T3644948,2023-01-29T19:09:31.090189,ACC498093,ACC949878,221.16,withdrawal,restaurant,New York,mobile,False,-4118.4788664952775,0.43,12,0.22,UPI,16.156.161.26,D9409672,321179.61
